#,Date Time,Temp (°C) c:2,Water Level (meters)
63726,6/30/2019 9:30,11.236,0
63727,6/30/2019 9:31,11.236,-0.001
63728,6/30/2019 9:32,11.236,-0.001
63729,6/30/2019 9:33,11.236,0
63730,6/30/2019 9:34,11.236,-0.002
63731,6/30/2019 9:35,11.236,-0.002
63732,6/30/2019 9:36,11.236,-0.001
63733,6/30/2019 9:37,11.236,0
63734,6/30/2019 9:38,11.236,0
63735,6/30/2019 9:39,11.236,-0.001
63736,6/30/2019 9:40,11.236,0
63737,6/30/2019 9:41,11.236,-0.002
63738,6/30/2019 9:42,11.236,0
63739,6/30/2019 9:43,11.236,-0.002
63740,6/30/2019 9:44,11.236,0
63741,6/30/2019 9:45,11.236,0
63742,6/30/2019 9:46,11.236,-0.002
63743,6/30/2019 9:47,11.236,-0.001
63744,6/30/2019 9:48,11.236,-0.004
63745,6/30/2019 9:49,11.236,-0.001
63746,6/30/2019 9:50,11.236,0
63747,6/30/2019 9:51,11.236,0
63748,6/30/2019 9:52,11.236,-0.001
63749,6/30/2019 9:53,11.236,-0.001
63750,6/30/2019 9:54,11.236,-0.002
63751,6/30/2019 9:55,11.236,-0.001
63752,6/30/2019 9:56,11.236,0
63753,6/30/2019 9:57,11.236,-0.003
63754,6/30/2019 9:58,11.236,-0.003
63755,6/30/2019 9:59,11.236,-0.004
63756,6/30/2019 10:00,11.236,-0.003
63757,6/30/2019 10:01,11.236,-0.002
63758,6/30/2019 10:02,11.236,-0.003
63759,6/30/2019 10:03,11.236,0
63760,6/30/2019 10:04,11.236,-0.001
63761,6/30/2019 10:05,11.236,-0.001
63762,6/30/2019 10:06,11.236,0
63763,6/30/2019 10:07,11.236,-0.001
63764,6/30/2019 10:08,11.236,-0.001
63765,6/30/2019 10:09,11.236,-0.003
63766,6/30/2019 10:10,11.236,-0.004
63767,6/30/2019 10:11,11.236,-0.003
63768,6/30/2019 10:12,11.236,0
63769,6/30/2019 10:13,11.236,-0.003
63770,6/30/2019 10:14,11.236,-0.003
63771,6/30/2019 10:15,11.236,-0.002
63772,6/30/2019 10:16,11.236,-0.004
63773,6/30/2019 10:17,11.236,-0.003
63774,6/30/2019 10:18,11.236,-0.002
63775,6/30/2019 10:19,11.236,-0.002
63776,6/30/2019 10:20,11.236,-0.002
63777,6/30/2019 10:21,11.236,-0.003
63778,6/30/2019 10:22,11.236,-0.004
63779,6/30/2019 10:23,11.236,-0.002
63780,6/30/2019 10:24,11.236,-0.004
63781,6/30/2019 10:25,11.236,-0.003
63782,6/30/2019 10:26,11.236,-0.002
63783,6/30/2019 10:27,11.236,-0.001
63784,6/30/2019 10:28,11.236,-0.002
63785,6/30/2019 10:29,11.236,-0.002
63786,6/30/2019 10:30,11.236,-0.002
63787,6/30/2019 10:31,11.236,-0.004
63788,6/30/2019 10:32,11.236,-0.003
63789,6/30/2019 10:33,11.236,-0.003
63790,6/30/2019 10:34,11.236,-0.001
63791,6/30/2019 10:35,11.236,-0.003
63792,6/30/2019 10:36,11.236,-0.003
63793,6/30/2019 10:37,11.236,-0.001
63794,6/30/2019 10:38,11.236,-0.002
63795,6/30/2019 10:39,11.236,-0.002
63796,6/30/2019 10:40,11.236,-0.003
63797,6/30/2019 10:41,11.236,-0.003
63798,6/30/2019 10:42,11.236,-0.004
63799,6/30/2019 10:43,11.236,-0.002
63800,6/30/2019 10:44,11.236,-0.003
63801,6/30/2019 10:45,11.236,-0.003
63802,6/30/2019 10:46,11.236,-0.002
63803,6/30/2019 10:47,11.236,-0.004
63804,6/30/2019 10:48,11.236,-0.002
63805,6/30/2019 10:49,11.236,-0.003
63806,6/30/2019 10:50,11.236,-0.004
63807,6/30/2019 10:51,11.236,-0.003
63808,6/30/2019 10:52,11.236,-0.002
63809,6/30/2019 10:53,11.236,-0.002
63810,6/30/2019 10:54,11.236,-0.003
63811,6/30/2019 10:55,11.236,-0.003
63812,6/30/2019 10:56,11.236,-0.002
63813,6/30/2019 10:57,11.236,-0.003
63814,6/30/2019 10:58,11.236,-0.003
63815,6/30/2019 10:59,11.236,-0.004
63816,6/30/2019 11:00,11.236,-0.003
63817,6/30/2019 11:01,11.236,-0.003
63818,6/30/2019 11:02,11.236,-0.005
63819,6/30/2019 11:03,11.236,-0.004
63820,6/30/2019 11:04,11.236,-0.004
63821,6/30/2019 11:05,11.236,-0.005
63822,6/30/2019 11:06,11.236,-0.005
63823,6/30/2019 11:07,11.236,-0.005
63824,6/30/2019 11:08,11.236,-0.007
63825,6/30/2019 11:09,11.236,-0.005
63826,6/30/2019 11:10,11.236,-0.006
63827,6/30/2019 11:11,11.236,-0.005
63828,6/30/2019 11:12,11.236,-0.003
63829,6/30/2019 11:13,11.236,-0.002
63830,6/30/2019 11:14,11.236,-0.003
63831,6/30/2019 11:15,11.236,-0.005
63832,6/30/2019 11:16,11.236,-0.005
63833,6/30/2019 11:17,11.236,-0.004
63834,6/30/2019 11:18,11.236,-0.004
63835,6/30/2019 11:19,11.236,-0.003
63836,6/30/2019 11:20,11.236,-0.005
63837,6/30/2019 11:21,11.236,-0.004
63838,6/30/2019 11:22,11.236,-0.004
63839,6/30/2019 11:23,11.236,-0.003
63840,6/30/2019 11:24,11.236,-0.005
63841,6/30/2019 11:25,11.236,-0.005
63842,6/30/2019 11:26,11.236,-0.005
63843,6/30/2019 11:27,11.236,-0.005
63844,6/30/2019 11:28,11.236,-0.006
63845,6/30/2019 11:29,11.236,-0.004
63846,6/30/2019 11:30,11.236,-0.005
63847,6/30/2019 11:31,11.236,-0.003
63848,6/30/2019 11:32,11.236,-0.004
63849,6/30/2019 11:33,11.236,-0.003
63850,6/30/2019 11:34,11.236,-0.003
63851,6/30/2019 11:35,11.236,-0.003
63852,6/30/2019 11:36,11.236,0.001
63853,6/30/2019 11:37,11.236,-0.002
63854,6/30/2019 11:38,11.236,-0.002
63855,6/30/2019 11:39,11.236,-0.001
63856,6/30/2019 11:40,11.236,-0.002
63857,6/30/2019 11:41,11.236,-0.002
63858,6/30/2019 11:42,11.236,-0.002
63859,6/30/2019 11:43,11.236,-0.002
63860,6/30/2019 11:44,11.236,-0.002
63861,6/30/2019 11:45,11.236,-0.001
63862,6/30/2019 11:46,11.236,-0.001
63863,6/30/2019 11:47,11.236,-0.002
63864,6/30/2019 11:48,11.236,-0.003
63865,6/30/2019 11:49,11.236,-0.003
63866,6/30/2019 11:50,11.236,-0.004
63867,6/30/2019 11:51,11.236,-0.004
63868,6/30/2019 11:52,11.236,-0.005
63869,6/30/2019 11:53,11.236,-0.004
63870,6/30/2019 11:54,11.236,-0.004
63871,6/30/2019 11:55,11.139,-0.005
63872,6/30/2019 11:56,11.236,-0.005
63873,6/30/2019 11:57,11.236,-0.002
63874,6/30/2019 11:58,11.236,-0.005
63875,6/30/2019 11:59,11.236,-0.003
63876,6/30/2019 12:00,11.236,-0.005
63877,6/30/2019 12:01,11.139,-0.003
63878,6/30/2019 12:02,11.236,-0.003
63879,6/30/2019 12:03,11.236,-0.006
63880,6/30/2019 12:04,11.139,-0.005
63881,6/30/2019 12:05,11.236,-0.004
63882,6/30/2019 12:06,11.139,-0.006
63883,6/30/2019 12:07,11.139,-0.005
63884,6/30/2019 12:08,11.139,-0.004
63885,6/30/2019 12:09,11.139,-0.002
63886,6/30/2019 12:10,11.139,-0.006
63887,6/30/2019 12:11,11.139,-0.006
63888,6/30/2019 12:12,11.139,-0.004
63889,6/30/2019 12:13,11.139,-0.002
63890,6/30/2019 12:14,11.139,-0.005
63891,6/30/2019 12:15,11.139,-0.004
63892,6/30/2019 12:16,11.139,-0.004
63893,6/30/2019 12:17,11.139,-0.005
63894,6/30/2019 12:18,11.139,-0.002
63895,6/30/2019 12:19,11.139,-0.005
63896,6/30/2019 12:20,11.139,-0.005
63897,6/30/2019 12:21,11.139,-0.004
63898,6/30/2019 12:22,11.139,-0.004
63899,6/30/2019 12:23,11.236,-0.002
63900,6/30/2019 12:24,11.139,-0.002
63901,6/30/2019 12:25,11.139,-0.003
63902,6/30/2019 12:26,11.139,-0.004
63903,6/30/2019 12:27,11.139,-0.004
63904,6/30/2019 12:28,11.139,-0.004
63905,6/30/2019 12:29,11.139,-0.004
63906,6/30/2019 12:30,11.139,-0.003
63907,6/30/2019 12:31,11.139,-0.002
63908,6/30/2019 12:32,11.139,-0.003
63909,6/30/2019 12:33,11.139,-0.004
63910,6/30/2019 12:34,11.139,-0.002
63911,6/30/2019 12:35,11.139,-0.002
63912,6/30/2019 12:36,11.139,-0.003
63913,6/30/2019 12:37,11.139,-0.004
63914,6/30/2019 12:38,11.139,-0.004
63915,6/30/2019 12:39,11.139,-0.004
63916,6/30/2019 12:40,11.139,-0.003
63917,6/30/2019 12:41,11.139,-0.002
63918,6/30/2019 12:42,11.139,-0.003
63919,6/30/2019 12:43,11.139,-0.003
63920,6/30/2019 12:44,11.139,-0.004
63921,6/30/2019 12:45,11.139,-0.005
63922,6/30/2019 12:46,11.139,-0.005
63923,6/30/2019 12:47,11.139,-0.004
63924,6/30/2019 12:48,11.139,-0.004
63925,6/30/2019 12:49,11.139,-0.004
63926,6/30/2019 12:50,11.139,-0.005
63927,6/30/2019 12:51,11.139,-0.005
63928,6/30/2019 12:52,11.139,-0.004
63929,6/30/2019 12:53,11.139,-0.004
63930,6/30/2019 12:54,11.139,-0.004
63931,6/30/2019 12:55,11.139,-0.005
63932,6/30/2019 12:56,11.139,-0.004
63933,6/30/2019 12:57,11.139,-0.006
63934,6/30/2019 12:58,11.139,-0.005
63935,6/30/2019 12:59,11.139,-0.005
63936,6/30/2019 13:00,11.139,-0.004
63937,6/30/2019 13:01,11.139,-0.003
63938,6/30/2019 13:02,11.139,-0.003
63939,6/30/2019 13:03,11.139,-0.004
63940,6/30/2019 13:04,11.139,-0.004
63941,6/30/2019 13:05,11.139,-0.004
63942,6/30/2019 13:06,11.139,-0.004
63943,6/30/2019 13:07,11.139,-0.003
63944,6/30/2019 13:08,11.139,-0.004
63945,6/30/2019 13:09,11.139,-0.005
63946,6/30/2019 13:10,11.139,-0.002
63947,6/30/2019 13:11,11.139,-0.002
63948,6/30/2019 13:12,11.139,-0.004
63949,6/30/2019 13:13,11.139,-0.004
63950,6/30/2019 13:14,11.139,-0.004
63951,6/30/2019 13:15,11.139,-0.007
63952,6/30/2019 13:16,11.139,-0.002
63953,6/30/2019 13:17,11.139,-0.004
63954,6/30/2019 13:18,11.139,-0.004
63955,6/30/2019 13:19,11.139,-0.004
63956,6/30/2019 13:20,11.139,-0.004
63957,6/30/2019 13:21,11.139,-0.003
63958,6/30/2019 13:22,11.139,-0.004
63959,6/30/2019 13:23,11.139,-0.004
63960,6/30/2019 13:24,11.139,-0.001
63961,6/30/2019 13:25,11.139,-0.003
63962,6/30/2019 13:26,11.139,-0.003
63963,6/30/2019 13:27,11.139,-0.002
63964,6/30/2019 13:28,11.139,-0.003
63965,6/30/2019 13:29,11.139,-0.001
63966,6/30/2019 13:30,11.139,-0.003
63967,6/30/2019 13:31,11.139,-0.004
63968,6/30/2019 13:32,11.139,-0.001
63969,6/30/2019 13:33,11.139,-0.003
63970,6/30/2019 13:34,11.139,-0.003
63971,6/30/2019 13:35,11.139,-0.002
63972,6/30/2019 13:36,11.139,-0.002
63973,6/30/2019 13:37,11.139,-0.003
63974,6/30/2019 13:38,11.139,-0.001
63975,6/30/2019 13:39,11.139,-0.002
63976,6/30/2019 13:40,11.139,-0.001
63977,6/30/2019 13:41,11.139,-0.002
63978,6/30/2019 13:42,11.139,-0.002
63979,6/30/2019 13:43,11.139,-0.003
63980,6/30/2019 13:44,11.139,-0.001
63981,6/30/2019 13:45,11.139,-0.001
63982,6/30/2019 13:46,11.139,-0.002
63983,6/30/2019 13:47,11.139,-0.002
63984,6/30/2019 13:48,11.139,-0.002
63985,6/30/2019 13:49,11.139,-0.002
63986,6/30/2019 13:50,11.139,-0.001
63987,6/30/2019 13:51,11.139,-0.001
63988,6/30/2019 13:52,11.139,-0.002
63989,6/30/2019 13:53,11.139,-0.001
63990,6/30/2019 13:54,11.139,-0.002
63991,6/30/2019 13:55,11.139,-0.004
63992,6/30/2019 13:56,11.139,-0.002
63993,6/30/2019 13:57,11.139,-0.001
63994,6/30/2019 13:58,11.139,-0.004
63995,6/30/2019 13:59,11.139,-0.004
63996,6/30/2019 14:00,11.139,-0.003
63997,6/30/2019 14:01,11.139,-0.004
63998,6/30/2019 14:02,11.139,-0.003
63999,6/30/2019 14:03,11.139,-0.003
64000,6/30/2019 14:04,11.139,-0.001
64001,6/30/2019 14:05,11.139,-0.002
64002,6/30/2019 14:06,11.139,-0.003
64003,6/30/2019 14:07,11.139,-0.002
64004,6/30/2019 14:08,11.139,-0.001
64005,6/30/2019 14:09,11.139,-0.002
64006,6/30/2019 14:10,11.139,-0.002
64007,6/30/2019 14:11,11.139,-0.004
64008,6/30/2019 14:12,11.139,-0.002
64009,6/30/2019 14:13,11.139,-0.001
64010,6/30/2019 14:14,11.139,-0.003
64011,6/30/2019 14:15,11.139,-0.002
64012,6/30/2019 14:16,11.139,-0.001
64013,6/30/2019 14:17,11.139,-0.001
64014,6/30/2019 14:18,11.139,0
64015,6/30/2019 14:19,11.139,-0.002
64016,6/30/2019 14:20,11.139,-0.003
64017,6/30/2019 14:21,11.139,-0.003
64018,6/30/2019 14:22,11.139,-0.002
64019,6/30/2019 14:23,11.139,-0.004
64020,6/30/2019 14:24,11.139,-0.002
64021,6/30/2019 14:25,11.139,-0.004
64022,6/30/2019 14:26,11.139,-0.003
64023,6/30/2019 14:27,11.139,-0.004
64024,6/30/2019 14:28,11.139,-0.002
64025,6/30/2019 14:29,11.139,-0.003
64026,6/30/2019 14:30,11.139,-0.003
64027,6/30/2019 14:31,11.139,-0.004
64028,6/30/2019 14:32,11.139,-0.004
64029,6/30/2019 14:33,11.139,-0.004
64030,6/30/2019 14:34,11.139,-0.003
64031,6/30/2019 14:35,11.139,-0.004
64032,6/30/2019 14:36,11.139,-0.002
64033,6/30/2019 14:37,11.139,-0.004
64034,6/30/2019 14:38,11.139,-0.004
64035,6/30/2019 14:39,11.139,-0.003
64036,6/30/2019 14:40,11.139,-0.004
64037,6/30/2019 14:41,11.139,-0.004
64038,6/30/2019 14:42,11.139,-0.004
64039,6/30/2019 14:43,11.139,-0.004
64040,6/30/2019 14:44,11.139,-0.003
64041,6/30/2019 14:45,11.139,-0.003
64042,6/30/2019 14:46,11.139,-0.003
64043,6/30/2019 14:47,11.139,-0.001
64044,6/30/2019 14:48,11.139,-0.002
64045,6/30/2019 14:49,11.139,-0.003
64046,6/30/2019 14:50,11.139,-0.003
64047,6/30/2019 14:51,11.139,-0.003
64048,6/30/2019 14:52,11.139,-0.003
64049,6/30/2019 14:53,11.139,-0.002
64050,6/30/2019 14:54,11.139,-0.004
64051,6/30/2019 14:55,11.139,-0.002
64052,6/30/2019 14:56,11.139,-0.003
64053,6/30/2019 14:57,11.139,-0.003
64054,6/30/2019 14:58,11.139,-0.003
64055,6/30/2019 14:59,11.139,-0.002
64056,6/30/2019 15:00,11.139,-0.002
64057,6/30/2019 15:01,11.139,-0.002
64058,6/30/2019 15:02,11.139,-0.001
64059,6/30/2019 15:03,11.139,-0.002
64060,6/30/2019 15:04,11.139,-0.002
64061,6/30/2019 15:05,11.139,-0.002
64062,6/30/2019 15:06,11.139,-0.002
64063,6/30/2019 15:07,11.139,-0.001
64064,6/30/2019 15:08,11.139,-0.001
64065,6/30/2019 15:09,11.139,-0.001
64066,6/30/2019 15:10,11.139,-0.003
64067,6/30/2019 15:11,11.139,-0.002
64068,6/30/2019 15:12,11.139,-0.002
64069,6/30/2019 15:13,11.139,-0.001
64070,6/30/2019 15:14,11.139,-0.001
64071,6/30/2019 15:15,11.139,0
64072,6/30/2019 15:16,11.139,-0.002
64073,6/30/2019 15:17,11.139,-0.001
64074,6/30/2019 15:18,11.139,-0.003
64075,6/30/2019 15:19,11.139,0
64076,6/30/2019 15:20,11.139,-0.003
64077,6/30/2019 15:21,11.139,-0.002
64078,6/30/2019 15:22,11.139,-0.002
64079,6/30/2019 15:23,11.139,-0.001
64080,6/30/2019 15:24,11.139,-0.002
64081,6/30/2019 15:25,11.139,-0.004
64082,6/30/2019 15:26,11.139,-0.003
64083,6/30/2019 15:27,11.139,-0.004
64084,6/30/2019 15:28,11.139,-0.004
64085,6/30/2019 15:29,11.139,-0.001
64086,6/30/2019 15:30,11.139,-0.002
64087,6/30/2019 15:31,11.139,-0.002
64088,6/30/2019 15:32,11.139,-0.002
64089,6/30/2019 15:33,11.139,-0.001
64090,6/30/2019 15:34,11.139,-0.003
64091,6/30/2019 15:35,11.139,-0.002
64092,6/30/2019 15:36,11.139,-0.003
64093,6/30/2019 15:37,11.139,-0.002
64094,6/30/2019 15:38,11.139,-0.002
64095,6/30/2019 15:39,11.139,-0.001
64096,6/30/2019 15:40,11.139,-0.001
64097,6/30/2019 15:41,11.139,-0.004
64098,6/30/2019 15:42,11.139,-0.002
64099,6/30/2019 15:43,11.139,-0.001
64100,6/30/2019 15:44,11.139,-0.003
64101,6/30/2019 15:45,11.139,-0.002
64102,6/30/2019 15:46,11.139,-0.002
64103,6/30/2019 15:47,11.139,-0.001
64104,6/30/2019 15:48,11.139,-0.002
64105,6/30/2019 15:49,11.139,-0.002
64106,6/30/2019 15:50,11.139,-0.001
64107,6/30/2019 15:51,11.139,-0.002
64108,6/30/2019 15:52,11.139,-0.004
64109,6/30/2019 15:53,11.139,0
64110,6/30/2019 15:54,11.139,-0.003
64111,6/30/2019 15:55,11.139,0
64112,6/30/2019 15:56,11.139,-0.001
64113,6/30/2019 15:57,11.139,-0.002
64114,6/30/2019 15:58,11.139,-0.001
64115,6/30/2019 15:59,11.139,-0.002
64116,6/30/2019 16:00,11.139,-0.004
64117,6/30/2019 16:01,11.139,-0.002
64118,6/30/2019 16:02,11.139,-0.003
64119,6/30/2019 16:03,11.139,-0.001
64120,6/30/2019 16:04,11.139,-0.001
64121,6/30/2019 16:05,11.139,-0.004
64122,6/30/2019 16:06,11.139,-0.003
64123,6/30/2019 16:07,11.139,-0.003
64124,6/30/2019 16:08,11.139,-0.002
64125,6/30/2019 16:09,11.139,-0.002
64126,6/30/2019 16:10,11.139,-0.002
64127,6/30/2019 16:11,11.139,-0.002
64128,6/30/2019 16:12,11.139,-0.002
64129,6/30/2019 16:13,11.139,-0.002
64130,6/30/2019 16:14,11.139,-0.002
64131,6/30/2019 16:15,11.139,-0.002
64132,6/30/2019 16:16,11.139,-0.002
64133,6/30/2019 16:17,11.139,-0.001
64134,6/30/2019 16:18,11.139,-0.004
64135,6/30/2019 16:19,11.139,-0.002
64136,6/30/2019 16:20,11.139,-0.001
64137,6/30/2019 16:21,11.139,-0.003
64138,6/30/2019 16:22,11.139,-0.002
64139,6/30/2019 16:23,11.139,0
64140,6/30/2019 16:24,11.139,-0.001
64141,6/30/2019 16:25,11.139,-0.003
64142,6/30/2019 16:26,11.139,-0.001
64143,6/30/2019 16:27,11.139,-0.001
64144,6/30/2019 16:28,11.139,-0.002
64145,6/30/2019 16:29,11.139,-0.002
64146,6/30/2019 16:30,11.139,-0.004
64147,6/30/2019 16:31,11.139,-0.002
64148,6/30/2019 16:32,11.139,-0.003
64149,6/30/2019 16:33,11.139,-0.003
64150,6/30/2019 16:34,11.139,-0.004
64151,6/30/2019 16:35,11.139,-0.004
64152,6/30/2019 16:36,11.139,-0.004
64153,6/30/2019 16:37,11.139,-0.004
64154,6/30/2019 16:38,11.139,-0.004
64155,6/30/2019 16:39,11.139,-0.002
64156,6/30/2019 16:40,11.139,-0.002
64157,6/30/2019 16:41,11.139,-0.002
64158,6/30/2019 16:42,11.139,-0.003
64159,6/30/2019 16:43,11.139,-0.001
64160,6/30/2019 16:44,11.139,-0.002
64161,6/30/2019 16:45,11.139,-0.002
64162,6/30/2019 16:46,11.139,-0.003
64163,6/30/2019 16:47,11.139,-0.003
64164,6/30/2019 16:48,11.139,-0.002
64165,6/30/2019 16:49,11.139,-0.003
64166,6/30/2019 16:50,11.139,-0.003
64167,6/30/2019 16:51,11.139,-0.003
64168,6/30/2019 16:52,11.139,-0.003
64169,6/30/2019 16:53,11.139,-0.003
64170,6/30/2019 16:54,11.139,-0.002
64171,6/30/2019 16:55,11.139,-0.002
64172,6/30/2019 16:56,11.139,-0.004
64173,6/30/2019 16:57,11.139,-0.002
64174,6/30/2019 16:58,11.139,0
64175,6/30/2019 16:59,11.139,-0.003
64176,6/30/2019 17:00,11.139,-0.001
64177,6/30/2019 17:01,11.139,-0.003
64178,6/30/2019 17:02,11.139,-0.002
64179,6/30/2019 17:03,11.139,-0.003
64180,6/30/2019 17:04,11.139,-0.001
64181,6/30/2019 17:05,11.139,-0.002
64182,6/30/2019 17:06,11.139,0
64183,6/30/2019 17:07,11.139,-0.002
64184,6/30/2019 17:08,11.139,-0.001
64185,6/30/2019 17:09,11.139,-0.002
64186,6/30/2019 17:10,11.139,-0.002
64187,6/30/2019 17:11,11.139,-0.002
64188,6/30/2019 17:12,11.139,-0.002
64189,6/30/2019 17:13,11.139,-0.002
64190,6/30/2019 17:14,11.139,-0.002
64191,6/30/2019 17:15,11.139,-0.002
64192,6/30/2019 17:16,11.139,-0.002
64193,6/30/2019 17:17,11.139,-0.003
64194,6/30/2019 17:18,11.139,-0.001
64195,6/30/2019 17:19,11.139,-0.001
64196,6/30/2019 17:20,11.139,-0.003
64197,6/30/2019 17:21,11.139,-0.002
64198,6/30/2019 17:22,11.139,-0.004
64199,6/30/2019 17:23,11.139,-0.001
64200,6/30/2019 17:24,11.139,-0.002
64201,6/30/2019 17:25,11.139,-0.001
64202,6/30/2019 17:26,11.139,-0.002
64203,6/30/2019 17:27,11.139,-0.001
64204,6/30/2019 17:28,11.139,-0.002
64205,6/30/2019 17:29,11.139,-0.001
64206,6/30/2019 17:30,11.139,-0.001
64207,6/30/2019 17:31,11.139,-0.002
64208,6/30/2019 17:32,11.139,-0.002
64209,6/30/2019 17:33,11.139,0
64210,6/30/2019 17:34,11.139,0
64211,6/30/2019 17:35,11.139,-0.001
64212,6/30/2019 17:36,11.139,-0.001
64213,6/30/2019 17:37,11.139,-0.002
64214,6/30/2019 17:38,11.139,0.001
64215,6/30/2019 17:39,11.139,0.001
64216,6/30/2019 17:40,11.139,-0.002
64217,6/30/2019 17:41,11.139,-0.001
64218,6/30/2019 17:42,11.139,-0.002
64219,6/30/2019 17:43,11.139,-0.001
64220,6/30/2019 17:44,11.139,0.001
64221,6/30/2019 17:45,11.139,0
64222,6/30/2019 17:46,11.139,0.001
64223,6/30/2019 17:47,11.139,-0.001
64224,6/30/2019 17:48,11.139,0
64225,6/30/2019 17:49,11.139,0
64226,6/30/2019 17:50,11.139,-0.001
64227,6/30/2019 17:51,11.139,-0.002
64228,6/30/2019 17:52,11.139,-0.003
64229,6/30/2019 17:53,11.139,-0.003
64230,6/30/2019 17:54,11.139,0
64231,6/30/2019 17:55,11.139,-0.001
64232,6/30/2019 17:56,11.139,-0.001
64233,6/30/2019 17:57,11.139,0.001
64234,6/30/2019 17:58,11.139,0
64235,6/30/2019 17:59,11.139,-0.003
64236,6/30/2019 18:00,11.139,0.002
64237,6/30/2019 18:01,11.139,0.005
64238,6/30/2019 18:02,11.139,0.011
64239,6/30/2019 18:03,11.139,0.014
64240,6/30/2019 18:04,11.139,0.017
64241,6/30/2019 18:05,11.139,0.021
64242,6/30/2019 18:06,11.139,0.023
64243,6/30/2019 18:07,11.139,0.025
64244,6/30/2019 18:08,11.139,0.028
64245,6/30/2019 18:09,11.139,0.031
64246,6/30/2019 18:10,11.139,0.034
64247,6/30/2019 18:11,11.139,0.034
64248,6/30/2019 18:12,11.139,0.037
64249,6/30/2019 18:13,11.041,0.036
64250,6/30/2019 18:14,11.041,0.04
64251,6/30/2019 18:15,11.041,0.044
64252,6/30/2019 18:16,11.041,0.045
64253,6/30/2019 18:17,11.041,0.047
64254,6/30/2019 18:18,11.041,0.048
64255,6/30/2019 18:19,11.041,0.049
64256,6/30/2019 18:20,11.041,0.05
64257,6/30/2019 18:21,11.041,0.051
64258,6/30/2019 18:22,11.041,0.052
64259,6/30/2019 18:23,11.041,0.055
64260,6/30/2019 18:24,11.041,0.055
64261,6/30/2019 18:25,11.041,0.057
64262,6/30/2019 18:26,11.041,0.058
64263,6/30/2019 18:27,11.041,0.058
64264,6/30/2019 18:28,11.041,0.059
64265,6/30/2019 18:29,11.041,0.06
64266,6/30/2019 18:30,11.041,0.06
64267,6/30/2019 18:31,11.041,0.062
64268,6/30/2019 18:32,11.041,0.062
64269,6/30/2019 18:33,11.041,0.063
64270,6/30/2019 18:34,11.041,0.064
64271,6/30/2019 18:35,11.041,0.064
64272,6/30/2019 18:36,11.041,0.065
64273,6/30/2019 18:37,11.041,0.065
64274,6/30/2019 18:38,11.041,0.067
64275,6/30/2019 18:39,11.041,0.068
64276,6/30/2019 18:40,11.041,0.067
64277,6/30/2019 18:41,11.041,0.068
64278,6/30/2019 18:42,11.041,0.07
64279,6/30/2019 18:43,11.041,0.073
64280,6/30/2019 18:44,11.041,0.075
64281,6/30/2019 18:45,11.041,0.075
64282,6/30/2019 18:46,11.041,0.074
64283,6/30/2019 18:47,11.041,0.075
64284,6/30/2019 18:48,11.041,0.079
64285,6/30/2019 18:49,11.041,0.078
64286,6/30/2019 18:50,11.041,0.081
64287,6/30/2019 18:51,11.041,0.083
64288,6/30/2019 18:52,11.041,0.083
64289,6/30/2019 18:53,11.041,0.085
64290,6/30/2019 18:54,11.041,0.084
64291,6/30/2019 18:55,11.041,0.089
64292,6/30/2019 18:56,11.041,0.089
64293,6/30/2019 18:57,11.041,0.09
64294,6/30/2019 18:58,11.041,0.093
64295,6/30/2019 18:59,11.041,0.093
64296,6/30/2019 19:00,11.041,0.094
64297,6/30/2019 19:01,11.041,0.094
64298,6/30/2019 19:02,10.944,0.097
64299,6/30/2019 19:03,11.041,0.1
64300,6/30/2019 19:04,11.041,0.101
64301,6/30/2019 19:05,11.041,0.103
64302,6/30/2019 19:06,11.041,0.104
64303,6/30/2019 19:07,11.041,0.104
64304,6/30/2019 19:08,11.041,0.104
64305,6/30/2019 19:09,11.041,0.105
64306,6/30/2019 19:10,11.041,0.106
64307,6/30/2019 19:11,11.041,0.104
64308,6/30/2019 19:12,11.041,0.106
64309,6/30/2019 19:13,11.041,0.107
64310,6/30/2019 19:14,11.041,0.107
64311,6/30/2019 19:15,11.041,0.108
64312,6/30/2019 19:16,11.041,0.109
64313,6/30/2019 19:17,11.041,0.111
64314,6/30/2019 19:18,11.041,0.109
64315,6/30/2019 19:19,11.041,0.111
64316,6/30/2019 19:20,11.041,0.111
64317,6/30/2019 19:21,11.041,0.111
64318,6/30/2019 19:22,11.041,0.11
64319,6/30/2019 19:23,11.041,0.112
64320,6/30/2019 19:24,11.041,0.111
64321,6/30/2019 19:25,11.041,0.112
64322,6/30/2019 19:26,11.041,0.111
64323,6/30/2019 19:27,11.041,0.114
64324,6/30/2019 19:28,11.041,0.111
64325,6/30/2019 19:29,11.041,0.112
64326,6/30/2019 19:30,11.041,0.111
64327,6/30/2019 19:31,11.041,0.111
64328,6/30/2019 19:32,11.041,0.112
64329,6/30/2019 19:33,11.041,0.112
64330,6/30/2019 19:34,11.041,0.111
64331,6/30/2019 19:35,11.041,0.114
64332,6/30/2019 19:36,11.041,0.113
64333,6/30/2019 19:37,11.041,0.113
64334,6/30/2019 19:38,11.041,0.112
64335,6/30/2019 19:39,11.041,0.112
64336,6/30/2019 19:40,11.041,0.11
64337,6/30/2019 19:41,11.041,0.111
64338,6/30/2019 19:42,11.041,0.111
64339,6/30/2019 19:43,11.041,0.111
64340,6/30/2019 19:44,11.041,0.113
64341,6/30/2019 19:45,11.041,0.112
